Location,Court,Date,Time,Status
Alpha Auburn,Court 2,2025-01-08,9:00pm,unavailable
Alpha Auburn,Court 3,2025-01-08,9:00pm,unavailable
Alpha Auburn,Court 4,2025-01-08,9:00pm,unavailable
Alpha Auburn,Court 5,2025-01-08,9:00pm,unavailable
Alpha Auburn,Court 6,2025-01-08,9:00pm,unavailable
Alpha Auburn,Court 7,2025-01-08,9:00pm,available
Alpha Auburn,Court 8,2025-01-08,9:00pm,available
Alpha Auburn,Court 9,2025-01-08,9:00pm,unavailable
Alpha Auburn,Court 10,2025-01-08,9:00pm,unavailable
Alpha Auburn,Court 11,2025-01-08,9:00pm,unavailable
Alpha Auburn,Court 12,2025-01-08,9:00pm,unavailable
Alpha Auburn,Court 13,2025-01-08,9:00pm,unavailable
Alpha Auburn,Court 14,2025-01-08,9:00pm,unavailable
Alpha Auburn,Court 15,2025-01-08,9:00pm,unavailable
Alpha Auburn,Court 16,2025-01-08,9:00pm,unavailable
Alpha Auburn,Court 17,2025-01-08,9:00pm,unavailable
Alpha Auburn,Court 18,2025-01-08,9:00pm,unavailable
Alpha Auburn,Court 19,2025-01-08,9:00pm,unavailable
Alpha Auburn,Court 20,2025-01-08,9:00pm,unavailable
Alpha Auburn,Court 21,2025-01-08,9:00pm,unavailable
Alpha Auburn,Court 22,2025-01-08,9:00pm,available
Alpha Auburn,Court 1,2025-01-08,10:00pm,unavailable
Alpha Auburn,Court 2,2025-01-08,10:00pm,unavailable
Alpha Auburn,Court 3,2025-01-08,10:00pm,unavailable
Alpha Auburn,Court 4,2025-01-08,10:00pm,unavailable
Alpha Auburn,Court 5,2025-01-08,10:00pm,available
Alpha Auburn,Court 6,2025-01-08,10:00pm,available
Alpha Auburn,Court 7,2025-01-08,10:00pm,available
Alpha Auburn,Court 8,2025-01-08,10:00pm,available
Alpha Auburn,Court 9,2025-01-08,10:00pm,available
Alpha Auburn,Court 10,2025-01-08,10:00pm,available
Alpha Auburn,Court 11,2025-01-08,10:00pm,available
Alpha Auburn,Court 12,2025-01-08,10:00pm,available
Alpha Auburn,Court 13,2025-01-08,10:00pm,available
Alpha Auburn,Court 14,2025-01-08,10:00pm,available
Alpha Auburn,Court 15,2025-01-08,10:00pm,available
Alpha Auburn,Court 16,2025-01-08,10:00pm,available
Alpha Auburn,Court 17,2025-01-08,10:00pm,unavailable
Alpha Auburn,Court 18,2025-01-08,10:00pm,unavailable
Alpha Auburn,Court 19,2025-01-08,10:00pm,unavailable
Alpha Auburn,Court 20,2025-01-08,10:00pm,unavailable
Alpha Auburn,Court 21,2025-01-08,10:00pm,unavailable
Alpha Auburn,Court 22,2025-01-08,10:00pm,available
Alpha Auburn,Court 1,2025-01-09,9:00am,available
Alpha Auburn,Court 2,2025-01-09,9:00am,available
Alpha Auburn,Court 3,2025-01-09,9:00am,available
Alpha Auburn,Court 4,2025-01-09,9:00am,available
Alpha Auburn,Court 5,2025-01-09,9:00am,available
Alpha Auburn,Court 6,2025-01-09,9:00am,available
Alpha Auburn,Court 7,2025-01-09,9:00am,available
Alpha Auburn,Court 8,2025-01-09,9:00am,available
Alpha Auburn,Court 9,2025-01-09,9:00am,available
Alpha Auburn,Court 10,2025-01-09,9:00am,available
Alpha Auburn,Court 11,2025-01-09,9:00am,available
Alpha Auburn,Court 12,2025-01-09,9:00am,available
Alpha Auburn,Court 13,2025-01-09,9:00am,available
Alpha Auburn,Court 14,2025-01-09,9:00am,available
Alpha Auburn,Court 15,2025-01-09,9:00am,available
Alpha Auburn,Court 16,2025-01-09,9:00am,available
Alpha Auburn,Court 17,2025-01-09,9:00am,available
Alpha Auburn,Court 18,2025-01-09,9:00am,available
Alpha Auburn,Court 19,2025-01-09,9:00am,available
Alpha Auburn,Court 20,2025-01-09,9:00am,available
Alpha Auburn,Court 21,2025-01-09,9:00am,available
Alpha Auburn,Court 22,2025-01-09,9:00am,available
Alpha Auburn,Court 1,2025-01-09,10:00am,available
Alpha Auburn,Court 2,2025-01-09,10:00am,available
Alpha Auburn,Court 3,2025-01-09,10:00am,available
Alpha Auburn,Court 4,2025-01-09,10:00am,available
Alpha Auburn,Court 5,2025-01-09,10:00am,available
Alpha Auburn,Court 6,2025-01-09,10:00am,available
Alpha Auburn,Court 7,2025-01-09,10:00am,available
Alpha Auburn,Court 8,2025-01-09,10:00am,available
Alpha Auburn,Court 9,2025-01-09,10:00am,available
Alpha Auburn,Court 10,2025-01-09,10:00am,available
Alpha Auburn,Court 11,2025-01-09,10:00am,available
Alpha Auburn,Court 12,2025-01-09,10:00am,available
Alpha Auburn,Court 13,2025-01-09,10:00am,available
Alpha Auburn,Court 14,2025-01-09,10:00am,available
Alpha Auburn,Court 15,2025-01-09,10:00am,available
Alpha Auburn,Court 16,2025-01-09,10:00am,available
Alpha Auburn,Court 17,2025-01-09,10:00am,available
Alpha Auburn,Court 18,2025-01-09,10:00am,available
Alpha Auburn,Court 19,2025-01-09,10:00am,available
Alpha Auburn,Court 20,2025-01-09,10:00am,available
Alpha Auburn,Court 21,2025-01-09,10:00am,available
Alpha Auburn,Court 22,2025-01-09,10:00am,available
Alpha Auburn,Court 1,2025-01-09,11:00am,available
Alpha Auburn,Court 2,2025-01-09,11:00am,available
Alpha Auburn,Court 3,2025-01-09,11:00am,available
Alpha Auburn,Court 4,2025-01-09,11:00am,available
Alpha Auburn,Court 5,2025-01-09,11:00am,available
Alpha Auburn,Court 6,2025-01-09,11:00am,available
Alpha Auburn,Court 7,2025-01-09,11:00am,available
Alpha Auburn,Court 8,2025-01-09,11:00am,available
Alpha Auburn,Court 9,2025-01-09,11:00am,available
Alpha Auburn,Court 10,2025-01-09,11:00am,available
Alpha Auburn,Court 11,2025-01-09,11:00am,available
Alpha Auburn,Court 12,2025-01-09,11:00am,available
Alpha Auburn,Court 13,2025-01-09,11:00am,available
Alpha Auburn,Court 14,2025-01-09,11:00am,available
Alpha Auburn,Court 15,2025-01-09,11:00am,available
Alpha Auburn,Court 16,2025-01-09,11:00am,available
Alpha Auburn,Court 17,2025-01-09,11:00am,available
Alpha Auburn,Court 18,2025-01-09,11:00am,available
Alpha Auburn,Court 19,2025-01-09,11:00am,available
Alpha Auburn,Court 20,2025-01-09,11:00am,available
Alpha Auburn,Court 21,2025-01-09,11:00am,available
Alpha Auburn,Court 22,2025-01-09,11:00am,available
Alpha Auburn,Court 1,2025-01-09,12:00pm,available
Alpha Auburn,Court 2,2025-01-09,12:00pm,available
Alpha Auburn,Court 3,2025-01-09,12:00pm,available
Alpha Auburn,Court 4,2025-01-09,12:00pm,available
Alpha Auburn,Court 5,2025-01-09,12:00pm,available
Alpha Auburn,Court 6,2025-01-09,12:00pm,available
Alpha Auburn,Court 7,2025-01-09,12:00pm,available
Alpha Auburn,Court 8,2025-01-09,12:00pm,available
Alpha Auburn,Court 9,2025-01-09,12:00pm,available
Alpha Auburn,Court 10,2025-01-09,12:00pm,available
Alpha Auburn,Court 11,2025-01-09,12:00pm,available
Alpha Auburn,Court 12,2025-01-09,12:00pm,available
Alpha Auburn,Court 13,2025-01-09,12:00pm,available
Alpha Auburn,Court 14,2025-01-09,12:00pm,available
Alpha Auburn,Court 15,2025-01-09,12:00pm,available
Alpha Auburn,Court 16,2025-01-09,12:00pm,available
Alpha Auburn,Court 17,2025-01-09,12:00pm,available
Alpha Auburn,Court 18,2025-01-09,12:00pm,available
Alpha Auburn,Court 19,2025-01-09,12:00pm,available
Alpha Auburn,Court 20,2025-01-09,12:00pm,available
Alpha Auburn,Court 21,2025-01-09,12:00pm,available
Alpha Auburn,Court 22,2025-01-09,12:00pm,available
Alpha Auburn,Court 1,2025-01-09,1:00pm,available
Alpha Auburn,Court 2,2025-01-09,1:00pm,available
Alpha Auburn,Court 3,2025-01-09,1:00pm,available
Alpha Auburn,Court 4,2025-01-09,1:00pm,available
Alpha Auburn,Court 5,2025-01-09,1:00pm,available
Alpha Auburn,Court 6,2025-01-09,1:00pm,available
Alpha Auburn,Court 7,2025-01-09,1:00pm,available
Alpha Auburn,Court 8,2025-01-09,1:00pm,available
Alpha Auburn,Court 9,2025-01-09,1:00pm,available
Alpha Auburn,Court 10,2025-01-09,1:00pm,available
Alpha Auburn,Court 11,2025-01-09,1:00pm,available
Alpha Auburn,Court 12,2025-01-09,1:00pm,available
Alpha Auburn,Court 13,2025-01-09,1:00pm,available
Alpha Auburn,Court 14,2025-01-09,1:00pm,available
Alpha Auburn,Court 15,2025-01-09,1:00pm,available
Alpha Auburn,Court 16,2025-01-09,1:00pm,available
Alpha Auburn,Court 17,2025-01-09,1:00pm,available
Alpha Auburn,Court 18,2025-01-09,1:00pm,available
Alpha Auburn,Court 19,2025-01-09,1:00pm,available
Alpha Auburn,Court 20,2025-01-09,1:00pm,available
Alpha Auburn,Court 21,2025-01-09,1:00pm,available
Alpha Auburn,Court 22,2025-01-09,1:00pm,available
Alpha Auburn,Court 1,2025-01-09,2:00pm,available
Alpha Auburn,Court 2,2025-01-09,2:00pm,available
Alpha Auburn,Court 3,2025-01-09,2:00pm,available
Alpha Auburn,Court 4,2025-01-09,2:00pm,available
Alpha Auburn,Court 5,2025-01-09,2:00pm,available
Alpha Auburn,Court 6,2025-01-09,2:00pm,available
Alpha Auburn,Court 7,2025-01-09,2:00pm,available
Alpha Auburn,Court 8,2025-01-09,2:00pm,available
Alpha Auburn,Court 9,2025-01-09,2:00pm,available
Alpha Auburn,Court 10,2025-01-09,2:00pm,available
Alpha Auburn,Court 11,2025-01-09,2:00pm,available
Alpha Auburn,Court 12,2025-01-09,2:00pm,available
Alpha Auburn,Court 13,2025-01-09,2:00pm,available
Alpha Auburn,Court 14,2025-01-09,2:00pm,available
Alpha Auburn,Court 15,2025-01-09,2:00pm,available
Alpha Auburn,Court 16,2025-01-09,2:00pm,available
Alpha Auburn,Court 17,2025-01-09,2:00pm,available
Alpha Auburn,Court 18,2025-01-09,2:00pm,available
Alpha Auburn,Court 19,2025-01-09,2:00pm,available
Alpha Auburn,Court 20,2025-01-09,2:00pm,available
Alpha Auburn,Court 21,2025-01-09,2:00pm,available
Alpha Auburn,Court 22,2025-01-09,2:00pm,available
Alpha Auburn,Court 1,2025-01-09,3:00pm,available
Alpha Auburn,Court 2,2025-01-09,3:00pm,available
Alpha Auburn,Court 3,2025-01-09,3:00pm,available
Alpha Auburn,Court 4,2025-01-09,3:00pm,available
Alpha Auburn,Court 5,2025-01-09,3:00pm,available
Alpha Auburn,Court 6,2025-01-09,3:00pm,available
Alpha Auburn,Court 7,2025-01-09,3:00pm,available
Alpha Auburn,Court 8,2025-01-09,3:00pm,available
Alpha Auburn,Court 9,2025-01-09,3:00pm,available
Alpha Auburn,Court 10,2025-01-09,3:00pm,available
Alpha Auburn,Court 11,2025-01-09,3:00pm,available
Alpha Auburn,Court 12,2025-01-09,3:00pm,available
Alpha Auburn,Court 13,2025-01-09,3:00pm,available
Alpha Auburn,Court 14,2025-01-09,3:00pm,available
Alpha Auburn,Court 15,2025-01-09,3:00pm,available
Alpha Auburn,Court 16,2025-01-09,3:00pm,available
Alpha Auburn,Court 17,2025-01-09,3:00pm,available
Alpha Auburn,Court 18,2025-01-09,3:00pm,available
Alpha Auburn,Court 19,2025-01-09,3:00pm,available
Alpha Auburn,Court 20,2025-01-09,3:00pm,available
Alpha Auburn,Court 21,2025-01-09,3:00pm,available
Alpha Auburn,Court 22,2025-01-09,3:00pm,available
Alpha Auburn,Court 1,2025-01-09,4:00pm,available
Alpha Auburn,Court 2,2025-01-09,4:00pm,available
Alpha Auburn,Court 3,2025-01-09,4:00pm,available
Alpha Auburn,Court 4,2025-01-09,4:00pm,available
Alpha Auburn,Court 5,2025-01-09,4:00pm,available
Alpha Auburn,Court 6,2025-01-09,4:00pm,available
Alpha Auburn,Court 7,2025-01-09,4:00pm,available
Alpha Auburn,Court 8,2025-01-09,4:00pm,available
Alpha Auburn,Court 9,2025-01-09,4:00pm,available
Alpha Auburn,Court 10,2025-01-09,4:00pm,available
Alpha Auburn,Court 11,2025-01-09,4:00pm,available
Alpha Auburn,Court 12,2025-01-09,4:00pm,available
Alpha Auburn,Court 13,2025-01-09,4:00pm,available
Alpha Auburn,Court 14,2025-01-09,4:00pm,available
Alpha Auburn,Court 15,2025-01-09,4:00pm,available
Alpha Auburn,Court 16,2025-01-09,4:00pm,available
Alpha Auburn,Court 17,2025-01-09,4:00pm,available
Alpha Auburn,Court 18,2025-01-09,4:00pm,available
Alpha Auburn,Court 19,2025-01-09,4:00pm,available
Alpha Auburn,Court 20,2025-01-09,4:00pm,available
Alpha Auburn,Court 21,2025-01-09,4:00pm,available
Alpha Auburn,Court 22,2025-01-09,4:00pm,available
Alpha Auburn,Court 1,2025-01-09,5:00pm,available
Alpha Auburn,Court 2,2025-01-09,5:00pm,available
Alpha Auburn,Court 3,2025-01-09,5:00pm,available
Alpha Auburn,Court 4,2025-01-09,5:00pm,available
Alpha Auburn,Court 5,2025-01-09,5:00pm,available
Alpha Auburn,Court 6,2025-01-09,5:00pm,available
Alpha Auburn,Court 7,2025-01-09,5:00pm,available
Alpha Auburn,Court 8,2025-01-09,5:00pm,available
Alpha Auburn,Court 9,2025-01-09,5:00pm,available
Alpha Auburn,Court 10,2025-01-09,5:00pm,available
Alpha Auburn,Court 11,2025-01-09,5:00pm,available
Alpha Auburn,Court 12,2025-01-09,5:00pm,available
Alpha Auburn,Court 13,2025-01-09,5:00pm,available
Alpha Auburn,Court 14,2025-01-09,5:00pm,available
Alpha Auburn,Court 15,2025-01-09,5:00pm,available
Alpha Auburn,Court 16,2025-01-09,5:00pm,available
Alpha Auburn,Court 17,2025-01-09,5:00pm,available
Alpha Auburn,Court 18,2025-01-09,5:00pm,available
Alpha Auburn,Court 19,2025-01-09,5:00pm,available
Alpha Auburn,Court 20,2025-01-09,5:00pm,available
Alpha Auburn,Court 21,2025-01-09,5:00pm,available
Alpha Auburn,Court 22,2025-01-09,5:00pm,available
Alpha Auburn,Court 1,2025-01-09,6:00pm,available
Alpha Auburn,Court 2,2025-01-09,6:00pm,available
Alpha Auburn,Court 3,2025-01-09,6:00pm,available
Alpha Auburn,Court 4,2025-01-09,6:00pm,available
Alpha Auburn,Court 5,2025-01-09,6:00pm,available
Alpha Auburn,Court 6,2025-01-09,6:00pm,available
Alpha Auburn,Court 7,2025-01-09,6:00pm,available
Alpha Auburn,Court 8,2025-01-09,6:00pm,available
Alpha Auburn,Court 9,2025-01-09,6:00pm,available
Alpha Auburn,Court 10,2025-01-09,6:00pm,available
Alpha Auburn,Court 11,2025-01-09,6:00pm,available
Alpha Auburn,Court 12,2025-01-09,6:00pm,available
Alpha Auburn,Court 13,2025-01-09,6:00pm,available
Alpha Auburn,Court 14,2025-01-09,6:00pm,available
Alpha Auburn,Court 15,2025-01-09,6:00pm,unavailable
Alpha Auburn,Court 16,2025-01-09,6:00pm,unavailable
Alpha Auburn,Court 17,2025-01-09,6:00pm,unavailable
Alpha Auburn,Court 18,2025-01-09,6:00pm,unavailable
Alpha Auburn,Court 19,2025-01-09,6:00pm,available
Alpha Auburn,Court 20,2025-01-09,6:00pm,available
Alpha Auburn,Court 21,2025-01-09,6:00pm,available
Alpha Auburn,Court 22,2025-01-09,6:00pm,available
Alpha Auburn,Court 1,2025-01-09,7:00pm,available
Alpha Auburn,Court 2,2025-01-09,7:00pm,available
Alpha Auburn,Court 3,2025-01-09,7:00pm,available
Alpha Auburn,Court 4,2025-01-09,7:00pm,available
Alpha Auburn,Court 5,2025-01-09,7:00pm,available
Alpha Auburn,Court 6,2025-01-09,7:00pm,available
Alpha Auburn,Court 7,2025-01-09,7:00pm,available
Alpha Auburn,Court 8,2025-01-09,7:00pm,available
Alpha Auburn,Court 9,2025-01-09,7:00pm,available
Alpha Auburn,Court 10,2025-01-09,7:00pm,available
Alpha Auburn,Court 11,2025-01-09,7:00pm,available
Alpha Auburn,Court 12,2025-01-09,7:00pm,available
Alpha Auburn,Court 13,2025-01-09,7:00pm,available
Alpha Auburn,Court 14,2025-01-09,7:00pm,unavailable
Alpha Auburn,Court 15,2025-01-09,7:00pm,unavailable
Alpha Auburn,Court 16,2025-01-09,7:00pm,unavailable
Alpha Auburn,Court 17,2025-01-09,7:00pm,unavailable
Alpha Auburn,Court 18,2025-01-09,7:00pm,unavailable
Alpha Auburn,Court 19,2025-01-09,7:00pm,available
Alpha Auburn,Court 20,2025-01-09,7:00pm,available
Alpha Auburn,Court 21,2025-01-09,7:00pm,available
Alpha Auburn,Court 22,2025-01-09,7:00pm,available
Alpha Auburn,Court 1,2025-01-09,8:00pm,unavailable
Alpha Auburn,Court 2,2025-01-09,8:00pm,unavailable
Alpha Auburn,Court 3,2025-01-09,8:00pm,unavailable
Alpha Auburn,Court 4,2025-01-09,8:00pm,unavailable
Alpha Auburn,Court 5,2025-01-09,8:00pm,unavailable
Alpha Auburn,Court 6,2025-01-09,8:00pm,available
Alpha Auburn,Court 7,2025-01-09,8:00pm,available
Alpha Auburn,Court 8,2025-01-09,8:00pm,available
Alpha Auburn,Court 9,2025-01-09,8:00pm,available
Alpha Auburn,Court 10,2025-01-09,8:00pm,available
Alpha Auburn,Court 11,2025-01-09,8:00pm,available
Alpha Auburn,Court 12,2025-01-09,8:00pm,unavailable
Alpha Auburn,Court 13,2025-01-09,8:00pm,unavailable
Alpha Auburn,Court 14,2025-01-09,8:00pm,unavailable
Alpha Auburn,Court 15,2025-01-09,8:00pm,unavailable
Alpha Auburn,Court 16,2025-01-09,8:00pm,available
Alpha Auburn,Court 17,2025-01-09,8:00pm,available
Alpha Auburn,Court 18,2025-01-09,8:00pm,available
Alpha Auburn,Court 19,2025-01-09,8:00pm,unavailable
Alpha Auburn,Court 20,2025-01-09,8:00pm,unavailable
Alpha Auburn,Court 21,2025-01-09,8:00pm,unavailable
Alpha Auburn,Court 22,2025-01-09,8:00pm,unavailable
Alpha Auburn,Court 1,2025-01-09,9:00pm,unavailable
Alpha Auburn,Court 2,2025-01-09,9:00pm,unavailable
Alpha Auburn,Court 3,2025-01-09,9:00pm,unavailable
Alpha Auburn,Court 4,2025-01-09,9:00pm,unavailable
Alpha Auburn,Court 5,2025-01-09,9:00pm,unavailable
Alpha Auburn,Court 6,2025-01-09,9:00pm,available
Alpha Auburn,Court 7,2025-01-09,9:00pm,available
Alpha Auburn,Court 8,2025-01-09,9:00pm,available
Alpha Auburn,Court 9,2025-01-09,9:00pm,available
Alpha Auburn,Court 10,2025-01-09,9:00pm,available
Alpha Auburn,Court 11,2025-01-09,9:00pm,available
Alpha Auburn,Court 12,2025-01-09,9:00pm,unavailable
Alpha Auburn,Court 13,2025-01-09,9:00pm,unavailable
Alpha Auburn,Court 14,2025-01-09,9:00pm,unavailable
Alpha Auburn,Court 15,2025-01-09,9:00pm,unavailable
Alpha Auburn,Court 16,2025-01-09,9:00pm,available
Alpha Auburn,Court 17,2025-01-09,9:00pm,unavailable
Alpha Auburn,Court 18,2025-01-09,9:00pm,available
Alpha Auburn,Court 19,2025-01-09,9:00pm,unavailable
Alpha Auburn,Court 20,2025-01-09,9:00pm,unavailable
Alpha Auburn,Court 21,2025-01-09,9:00pm,unavailable
Alpha Auburn,Court 22,2025-01-09,9:00pm,unavailable
Alpha Auburn,Court 1,2025-01-09,10:00pm,unavailable
Alpha Auburn,Court 2,2025-01-09,10:00pm,unavailable
Alpha Auburn,Court 3,2025-01-09,10:00pm,unavailable
Alpha Auburn,Court 4,2025-01-09,10:00pm,unavailable
Alpha Auburn,Court 5,2025-01-09,10:00pm,available
Alpha Auburn,Court 6,2025-01-09,10:00pm,available
Alpha Auburn,Court 7,2025-01-09,10:00pm,available
Alpha Auburn,Court 8,2025-01-09,10:00pm,available
Alpha Auburn,Court 9,2025-01-09,10:00pm,available
Alpha Auburn,Court 10,2025-01-09,10:00pm,available
Alpha Auburn,Court 11,2025-01-09,10:00pm,available
Alpha Auburn,Court 12,2025-01-09,10:00pm,available
Alpha Auburn,Court 13,2025-01-09,10:00pm,unavailable
Alpha Auburn,Court 14,2025-01-09,10:00pm,unavailable
Alpha Auburn,Court 15,2025-01-09,10:00pm,unavailable
Alpha Auburn,Court 16,2025-01-09,10:00pm,available
Alpha Auburn,Court 17,2025-01-09,10:00pm,unavailable
Alpha Auburn,Court 18,2025-01-09,10:00pm,available
Alpha Auburn,Court 19,2025-01-09,10:00pm,unavailable
Alpha Auburn,Court 20,2025-01-09,10:00pm,unavailable
Alpha Auburn,Court 21,2025-01-09,10:00pm,unavailable
Alpha Auburn,Court 22,2025-01-09,10:00pm,available
Alpha Auburn,Court 1,2025-01-10,9:00am,available
Alpha Auburn,Court 2,2025-01-10,9:00am,available
Alpha Auburn,Court 3,2025-01-10,9:00am,available
Alpha Auburn,Court 4,2025-01-10,9:00am,available
Alpha Auburn,Court 5,2025-01-10,9:00am,available
Alpha Auburn,Court 6,2025-01-10,9:00am,available
Alpha Auburn,Court 7,2025-01-10,9:00am,available
Alpha Auburn,Court 8,2025-01-10,9:00am,available
Alpha Auburn,Court 9,2025-01-10,9:00am,available
Alpha Auburn,Court 10,2025-01-10,9:00am,available
Alpha Auburn,Court 11,2025-01-10,9:00am,available
Alpha Auburn,Court 12,2025-01-10,9:00am,available
Alpha Auburn,Court 13,2025-01-10,9:00am,available
Alpha Auburn,Court 14,2025-01-10,9:00am,available
Alpha Auburn,Court 15,2025-01-10,9:00am,available
Alpha Auburn,Court 16,2025-01-10,9:00am,available
Alpha Auburn,Court 17,2025-01-10,9:00am,available
Alpha Auburn,Court 18,2025-01-10,9:00am,available
Alpha Auburn,Court 19,2025-01-10,9:00am,available
Alpha Auburn,Court 20,2025-01-10,9:00am,available
Alpha Auburn,Court 21,2025-01-10,9:00am,available
Alpha Auburn,Court 22,2025-01-10,9:00am,available
Alpha Auburn,Court 1,2025-01-10,10:00am,unavailable
Alpha Auburn,Court 2,2025-01-10,10:00am,unavailable
Alpha Auburn,Court 3,2025-01-10,10:00am,unavailable
Alpha Auburn,Court 4,2025-01-10,10:00am,unavailable
Alpha Auburn,Court 5,2025-01-10,10:00am,available
Alpha Auburn,Court 6,2025-01-10,10:00am,available
Alpha Auburn,Court 7,2025-01-10,10:00am,available
Alpha Auburn,Court 8,2025-01-10,10:00am,available
Alpha Auburn,Court 9,2025-01-10,10:00am,available
Alpha Auburn,Court 10,2025-01-10,10:00am,available
Alpha Auburn,Court 11,2025-01-10,10:00am,available
Alpha Auburn,Court 12,2025-01-10,10:00am,available
Alpha Auburn,Court 13,2025-01-10,10:00am,available
Alpha Auburn,Court 14,2025-01-10,10:00am,available
Alpha Auburn,Court 15,2025-01-10,10:00am,available
Alpha Auburn,Court 16,2025-01-10,10:00am,available
Alpha Auburn,Court 17,2025-01-10,10:00am,available
Alpha Auburn,Court 18,2025-01-10,10:00am,available
Alpha Auburn,Court 19,2025-01-10,10:00am,available
Alpha Auburn,Court 20,2025-01-10,10:00am,available
Alpha Auburn,Court 21,2025-01-10,10:00am,available
Alpha Auburn,Court 22,2025-01-10,10:00am,available
Alpha Auburn,Court 1,2025-01-10,11:00am,unavailable
Alpha Auburn,Court 2,2025-01-10,11:00am,unavailable
Alpha Auburn,Court 3,2025-01-10,11:00am,unavailable
Alpha Auburn,Court 4,2025-01-10,11:00am,unavailable
Alpha Auburn,Court 5,2025-01-10,11:00am,available
Alpha Auburn,Court 6,2025-01-10,11:00am,available
Alpha Auburn,Court 7,2025-01-10,11:00am,available
Alpha Auburn,Court 8,2025-01-10,11:00am,available
Alpha Auburn,Court 9,2025-01-10,11:00am,available
Alpha Auburn,Court 10,2025-01-10,11:00am,available
Alpha Auburn,Court 11,2025-01-10,11:00am,available
Alpha Auburn,Court 12,2025-01-10,11:00am,available
Alpha Auburn,Court 13,2025-01-10,11:00am,available
Alpha Auburn,Court 14,2025-01-10,11:00am,available
Alpha Auburn,Court 15,2025-01-10,11:00am,available
Alpha Auburn,Court 16,2025-01-10,11:00am,available
Alpha Auburn,Court 17,2025-01-10,11:00am,available
Alpha Auburn,Court 18,2025-01-10,11:00am,available
Alpha Auburn,Court 19,2025-01-10,11:00am,available
Alpha Auburn,Court 20,2025-01-10,11:00am,available
Alpha Auburn,Court 21,2025-01-10,11:00am,available
Alpha Auburn,Court 22,2025-01-10,11:00am,available
Alpha Auburn,Court 1,2025-01-10,12:00pm,unavailable
Alpha Auburn,Court 2,2025-01-10,12:00pm,unavailable
Alpha Auburn,Court 3,2025-01-10,12:00pm,unavailable
Alpha Auburn,Court 4,2025-01-10,12:00pm,unavailable
Alpha Auburn,Court 5,2025-01-10,12:00pm,available
Alpha Auburn,Court 6,2025-01-10,12:00pm,available
Alpha Auburn,Court 7,2025-01-10,12:00pm,available
Alpha Auburn,Court 8,2025-01-10,12:00pm,available
Alpha Auburn,Court 9,2025-01-10,12:00pm,available
Alpha Auburn,Court 10,2025-01-10,12:00pm,available
Alpha Auburn,Court 11,2025-01-10,12:00pm,available
Alpha Auburn,Court 12,2025-01-10,12:00pm,available
Alpha Auburn,Court 13,2025-01-10,12:00pm,available
Alpha Auburn,Court 14,2025-01-10,12:00pm,available
Alpha Auburn,Court 15,2025-01-10,12:00pm,available
Alpha Auburn,Court 16,2025-01-10,12:00pm,available
Alpha Auburn,Court 17,2025-01-10,12:00pm,available
Alpha Auburn,Court 18,2025-01-10,12:00pm,available
Alpha Auburn,Court 19,2025-01-10,12:00pm,available
Alpha Auburn,Court 20,2025-01-10,12:00pm,available
Alpha Auburn,Court 21,2025-01-10,12:00pm,available
Alpha Auburn,Court 22,2025-01-10,12:00pm,available
Alpha Auburn,Court 1,2025-01-10,1:00pm,unavailable
Alpha Auburn,Court 2,2025-01-10,1:00pm,unavailable
Alpha Auburn,Court 3,2025-01-10,1:00pm,unavailable
Alpha Auburn,Court 4,2025-01-10,1:00pm,unavailable
Alpha Auburn,Court 5,2025-01-10,1:00pm,available
Alpha Auburn,Court 6,2025-01-10,1:00pm,available
Alpha Auburn,Court 7,2025-01-10,1:00pm,available
Alpha Auburn,Court 8,2025-01-10,1:00pm,available
Alpha Auburn,Court 9,2025-01-10,1:00pm,available
Alpha Auburn,Court 10,2025-01-10,1:00pm,available
Alpha Auburn,Court 11,2025-01-10,1:00pm,available
Alpha Auburn,Court 12,2025-01-10,1:00pm,available
Alpha Auburn,Court 13,2025-01-10,1:00pm,available
Alpha Auburn,Court 14,2025-01-10,1:00pm,available
Alpha Auburn,Court 15,2025-01-10,1:00pm,available
Alpha Auburn,Court 16,2025-01-10,1:00pm,available
Alpha Auburn,Court 17,2025-01-10,1:00pm,available
Alpha Auburn,Court 18,2025-01-10,1:00pm,available
Alpha Auburn,Court 19,2025-01-10,1:00pm,available
Alpha Auburn,Court 20,2025-01-10,1:00pm,available
Alpha Auburn,Court 21,2025-01-10,1:00pm,available
Alpha Auburn,Court 22,2025-01-10,1:00pm,available
Alpha Auburn,Court 1,2025-01-10,2:00pm,available
Alpha Auburn,Court 2,2025-01-10,2:00pm,available
Alpha Auburn,Court 3,2025-01-10,2:00pm,available
Alpha Auburn,Court 4,2025-01-10,2:00pm,available
Alpha Auburn,Court 5,2025-01-10,2:00pm,available
Alpha Auburn,Court 6,2025-01-10,2:00pm,available
Alpha Auburn,Court 7,2025-01-10,2:00pm,available
Alpha Auburn,Court 8,2025-01-10,2:00pm,available
Alpha Auburn,Court 9,2025-01-10,2:00pm,available
Alpha Auburn,Court 10,2025-01-10,2:00pm,available
Alpha Auburn,Court 11,2025-01-10,2:00pm,available
Alpha Auburn,Court 12,2025-01-10,2:00pm,available
Alpha Auburn,Court 13,2025-01-10,2:00pm,available
Alpha Auburn,Court 14,2025-01-10,2:00pm,available
Alpha Auburn,Court 15,2025-01-10,2:00pm,available
Alpha Auburn,Court 16,2025-01-10,2:00pm,available
